,page_number,index,line_number,sura_number,ayah_number,position,min_x,min_y,max_x,max_y
6618,298,2177,15,18,37,3,446,938,623,998
6619,298,2178,15,18,38,1,27,938,446,998
6620,298,2179,15,18,39,1,19,938,27,998
6621,299,2179,1,18,39,2,19,26,623,86
6622,299,2179,2,18,39,3,191,91,623,151
6623,299,2180,2,18,40,1,19,91,191,151
6624,299,2180,3,18,40,2,19,154,623,214
6625,299,2180,4,18,40,3,369,219,623,279
6626,299,2181,4,18,41,1,19,219,369,279
6627,299,2181,5,18,41,2,480,286,623,346
6628,299,2182,5,18,42,1,19,286,480,346
6629,299,2182,6,18,42,2,19,351,623,411
6630,299,2182,7,18,42,3,336,414,623,474
6631,299,2183,7,18,43,1,19,414,336,474
6632,299,2183,8,18,43,2,187,479,623,539
6633,299,2184,8,18,44,1,19,479,187,539
6634,299,2184,9,18,44,2,165,544,623,604
6635,299,2185,9,18,45,1,19,544,165,604
6636,299,2185,10,18,45,2,18,610,623,670
6637,299,2185,11,18,45,3,19,675,623,735
6638,299,2185,12,18,45,4,115,742,623,802
6639,299,2186,12,18,46,1,19,742,115,802
6640,299,2186,13,18,46,2,19,807,623,867
6641,299,2186,14,18,46,3,268,870,623,930
6642,299,2187,14,18,47,1,19,870,268,930
6643,299,2187,15,18,47,2,27,935,623,995
6644,299,2188,15,18,48,1,19,935,27,995
6645,300,2188,1,18,48,2,19,27,623,87
6646,300,2188,2,18,48,3,105,90,623,150
6647,300,2189,2,18,49,1,19,90,105,150
6648,300,2189,3,18,49,2,19,157,623,217
6649,300,2189,4,18,49,3,19,220,623,280
6650,300,2189,5,18,49,4,19,285,623,345
6651,300,2189,6,18,49,5,348,350,623,410
6652,300,2190,6,18,50,1,19,350,348,410
6653,300,2190,7,18,50,2,19,415,623,475
6654,300,2190,8,18,50,3,19,482,623,542
6655,300,2190,9,18,50,4,232,547,623,607
6656,300,2191,9,18,51,1,19,547,232,607
6657,300,2191,10,18,51,2,19,611,623,671
6658,300,2191,11,18,51,3,391,676,623,736
6659,300,2192,11,18,52,1,19,676,391,736
6660,300,2192,12,18,52,2,19,743,623,803
6661,300,2192,13,18,52,3,496,808,623,868
6662,300,2193,13,18,53,1,19,808,496,868
6663,300,2193,14,18,53,2,324,873,623,933
6664,300,2194,14,18,54,1,19,873,324,933
6665,300,2194,15,18,54,2,28,936,623,996
6666,300,2195,15,18,55,1,19,936,28,996
6667,301,2195,1,18,55,2,19,26,623,86
6668,301,2195,2,18,55,3,19,91,623,151
6669,301,2195,3,18,55,4,417,156,623,216
6670,301,2196,3,18,56,1,19,156,417,216
6671,301,2196,4,18,56,2,19,221,623,281
6672,301,2196,5,18,56,3,98,286,623,346
6673,301,2197,5,18,57,1,19,286,98,346
6674,301,2197,6,18,57,2,19,349,623,409
6675,301,2197,7,18,57,3,19,414,623,474
6676,301,2197,8,18,57,4,19,479,623,539
6677,301,2197,9,18,57,5,477,546,623,606
6678,301,2198,9,18,58,1,19,546,477,606
6679,301,2198,10,18,58,2,19,612,623,672
6680,301,2198,11,18,58,3,419,675,623,735
6681,301,2199,11,18,59,1,19,675,419,735
6682,301,2199,12,18,59,2,396,742,623,802
6683,301,2200,12,18,60,1,19,742,396,802
6684,301,2200,13,18,60,2,196,807,623,867
6685,301,2201,13,18,61,1,19,807,196,867
6686,301,2201,14,18,61,2,74,872,623,932
6687,301,2202,14,18,62,1,19,872,74,932
6688,301,2202,15,18,62,2,25,937,623,997
6689,301,2203,15,18,63,1,19,937,25,997
6690,302,2203,1,18,63,2,19,27,623,87
6691,302,2203,2,18,63,3,19,90,623,150
6692,302,2203,3,18,63,4,437,157,623,217
6693,302,2204,3,18,64,1,19,157,437,217
6694,302,2204,4,18,64,2,506,220,623,280
6695,302,2205,4,18,65,1,19,220,506,280
6696,302,2205,5,18,65,2,338,285,623,345
6697,302,2206,5,18,66,1,19,285,338,345
6698,302,2206,6,18,66,2,270,352,623,412
6699,302,2207,6,18,67,1,19,352,270,412
6700,302,2207,7,18,67,2,456,415,623,475
6701,302,2208,7,18,68,1,27,415,456,475
6702,302,2209,7,18,69,1,19,415,27,475
6703,302,2209,8,18,69,2,27,480,623,540
6704,302,2210,8,18,70,1,19,480,27,540
6705,302,2210,9,18,70,2,19,547,623,607
6706,302,2210,10,18,70,3,446,611,623,671
6707,302,2211,10,18,71,1,19,611,446,671
6708,302,2211,11,18,71,2,27,676,623,736
6709,302,2212,11,18,72,1,19,676,27,736
6710,302,2212,12,18,72,2,108,743,623,803
6711,302,2213,12,18,73,1,19,743,108,803
6712,302,2213,13,18,73,2,27,808,623,868
6713,302,2214,13,18,74,1,19,808,27,868
6714,302,2214,14,18,74,2,19,871,623,931
6715,302,2214,15,18,74,3,27,938,623,998
6716,302,2215,15,18,75,1,19,938,27,998
6717,303,2215,1,18,75,2,28,38,623,98
6718,303,2216,1,18,76,1,19,38,28,98
6719,303,2216,2,18,76,2,19,103,623,163
6720,303,2216,3,18,76,3,426,166,623,226
6721,303,2217,3,18,77,1,19,166,426,226
6722,303,2217,4,18,77,2,19,231,623,291
6723,303,2217,5,18,77,3,74,298,623,358
6724,303,2218,5,18,78,1,19,298,74,358
6725,303,2218,6,18,78,2,19,361,623,421
6726,303,2218,7,18,78,3,511,428,623,488
6727,303,2219,7,18,79,1,19,428,511,488
6728,303,2219,8,18,79,2,19,491,623,551
6729,303,2219,9,18,79,3,513,559,623,619
6730,303,2220,9,18,80,1,19,559,513,619
6731,303,2220,10,18,80,2,430,622,623,682
6732,303,2221,10,18,81,1,19,622,430,682
6733,303,2221,11,18,81,2,432,687,623,747
6734,303,2222,11,18,82,1,19,687,432,747
6735,303,2222,12,18,82,2,20,752,623,812
6736,303,2222,13,18,82,3,19,817,623,877
6737,303,2222,14,18,82,4,27,884,623,944
6738,303,2223,14,18,83,1,19,884,27,944
6739,303,2223,15,18,83,2,27,949,623,1009
6740,303,2224,15,18,84,1,19,949,27,1009
6741,304,2224,1,18,84,2,94,27,623,87
6742,304,2225,1,18,85,1,19,27,94,87
6743,304,2225,2,18,85,2,512,92,623,152
6744,304,2226,2,18,86,1,19,92,512,152
6745,304,2226,3,18,86,2,19,155,623,215
6746,304,2226,4,18,86,3,206,222,623,282
6747,304,2227,4,18,87,1,19,222,206,282
6748,304,2227,5,18,87,2,111,285,623,345
6749,304,2228,5,18,88,1,19,285,111,345
6750,304,2228,6,18,88,2,19,350,623,410
6751,304,2228,7,18,88,3,528,415,623,475
6752,304,2229,7,18,89,1,371,415,528,475
6753,304,2230,7,18,90,1,19,415,371,475
6754,304,2230,8,18,90,2,210,480,623,540
6755,304,2231,8,18,91,1,19,480,210,540
6756,304,2231,9,18,91,2,442,547,623,607
6757,304,2232,9,18,92,1,268,547,442,607
6758,304,2233,9,18,93,1,19,547,268,607
6759,304,2233,10,18,93,2,117,611,623,671
6760,304,2234,10,18,94,1,19,611,117,671
6761,304,2234,11,18,94,2,19,676,623,736
6762,304,2234,12,18,94,3,95,741,623,801
6763,304,2235,12,18,95,1,19,741,95,801
6764,304,2235,13,18,95,2,19,806,623,866
6765,304,2235,14,18,95,3,521,871,623,931
6766,304,2236,14,18,96,1,19,871,521,931
6767,304,2236,15,18,96,2,25,936,623,996
6768,304,2237,15,18,97,1,19,936,25,996
6769,305,2237,1,18,97,2,77,24,623,84
6770,305,2238,1,18,98,1,19,24,77,84
6771,305,2238,2,18,98,2,19,91,623,151
6772,305,2238,3,18,98,3,439,154,623,214
6773,305,2239,3,18,99,1,19,154,439,214
6774,305,2239,4,18,99,2,335,221,623,281
6775,305,2240,4,18,100,1,19,221,335,281
6776,305,2240,5,18,100,2,501,286,623,346
6777,305,2241,5,18,101,1,19,286,501,346
6778,305,2241,6,18,101,2,361,351,623,411
6779,305,2242,6,18,102,1,19,351,361,411
6780,305,2242,7,18,102,2,27,416,623,476
6781,305,2243,7,18,103,1,19,416,27,476
6782,305,2243,8,18,103,2,220,479,623,539
6783,305,2244,8,18,104,1,19,479,220,539
6784,305,2244,9,18,104,2,91,546,623,606
6785,305,2245,9,18,105,1,19,546,91,606
6786,305,2245,10,18,105,2,19,612,623,672
6787,305,2245,11,18,105,3,314,677,623,737
6788,305,2246,11,18,106,1,19,677,314,737
6789,305,2246,12,18,106,2,273,742,623,802
6790,305,2247,12,18,107,1,19,742,273,802
6791,305,2247,13,18,107,2,166,805,623,865
6792,305,2248,13,18,108,1,19,805,166,865
6793,305,2248,14,18,108,2,366,872,623,932
6794,305,2249,14,18,109,1,19,872,366,932
6795,305,2249,15,18,109,2,28,937,623,997
6796,305,2250,15,18,110,1,19,937,28,997
6797,306,2250,1,18,110,2,19,25,623,85
6798,306,2250,2,18,110,3,26,92,623,152
6799,306,2251,2,19,1,1,19,92,26,152
6800,306,2251,3,19,1,2,26,166,616,226
6801,306,2251,4,19,1,3,19,227,623,287
6802,306,2251,5,19,1,4,494,294,623,354
6803,306,2252,5,19,2,1,158,294,494,354
6804,306,2253,5,19,3,1,19,294,158,354
6805,306,2253,6,19,3,2,464,361,623,421
6806,306,2254,6,19,4,1,19,361,464,421
6807,306,2254,7,19,4,2,253,424,623,484
6808,306,2255,7,19,5,1,19,424,253,484
6809,306,2255,8,19,5,2,94,491,623,551
6810,306,2256,8,19,6,1,19,491,94,551
6811,306,2256,9,19,6,2,196,554,623,614
6812,306,2257,9,19,7,1,19,554,196,614
6813,306,2257,10,19,7,2,142,621,623,681
6814,306,2258,10,19,8,1,19,621,142,681
6815,306,2258,11,19,8,2,19,684,623,744
6816,306,2258,12,19,8,3,519,749,623,809
6817,306,2259,12,19,9,1,19,749,519,809
6818,306,2259,13,19,9,2,324,816,623,876
6819,306,2260,13,19,10,1,19,816,324,876
6820,306,2260,14,19,10,2,196,881,623,941
6821,306,2261,14,19,11,1,19,881,196,941
6822,306,2261,15,19,11,2,27,945,623,1005
6823,306,2262,15,19,12,1,19,945,27,1005
6824,307,2262,1,19,12,2,106,26,623,86
6825,307,2263,1,19,13,1,19,26,106,86
6826,307,2263,2,19,13,2,270,89,623,149
6827,307,2264,2,19,14,1,19,89,270,149
6828,307,2264,3,19,14,2,440,156,623,216
6829,307,2265,3,19,15,1,19,156,440,216
6830,307,2265,4,19,15,2,463,219,623,279
6831,307,2266,4,19,16,1,19,219,463,279
6832,307,2266,5,19,16,2,433,284,623,344
6833,307,2267,5,19,17,1,19,284,433,344
6834,307,2267,6,19,17,2,193,349,623,409
6835,307,2268,6,19,18,1,19,349,193,409
6836,307,2268,7,19,18,2,279,416,623,476
6837,307,2269,7,19,19,1,19,416,279,476
6838,307,2269,8,19,19,2,347,481,623,541
6839,307,2270,8,19,20,1,19,481,347,541
6840,307,2270,9,19,20,2,271,544,623,604
6841,307,2271,9,19,21,1,19,544,271,604
6842,307,2271,10,19,21,2,19,612,623,672
6843,307,2271,11,19,21,3,436,677,623,737
6844,307,2272,11,19,22,1,27,677,436,737
6845,307,2273,11,19,23,1,19,677,27,737
6846,307,2273,12,19,23,2,19,740,623,800
6847,307,2273,13,19,23,3,238,805,623,865
6848,307,2274,13,19,24,1,19,805,238,865
6849,307,2274,14,19,24,2,118,872,623,932
6850,307,2275,14,19,25,1,19,872,118,932
6851,307,2275,15,19,25,2,27,937,623,997
6852,307,2276,15,19,26,1,19,937,27,997
6853,308,2276,1,19,26,2,19,25,623,85
6854,308,2276,2,19,26,3,27,92,623,152
6855,308,2277,2,19,27,1,19,92,27,152
6856,308,2277,3,19,27,2,27,155,623,215
6857,308,2278,3,19,28,1,19,155,27,215
6858,308,2278,4,19,28,2,27,220,623,280
6859,308,2279,4,19,29,1,19,220,27,280
6860,308,2279,5,19,29,2,27,287,623,347
6861,308,2280,5,19,30,1,19,287,27,347
6862,308,2280,6,19,30,2,119,352,623,412
6863,308,2281,6,19,31,1,19,352,119,412
6864,308,2281,7,19,31,2,19,415,623,475
6865,308,2281,8,19,31,3,527,482,623,542
6866,308,2282,8,19,32,1,103,482,527,542
6867,308,2283,8,19,33,1,19,482,103,542
6868,308,2283,9,19,33,2,81,547,623,607
6869,308,2284,9,19,34,1,19,547,81,607
6870,308,2284,10,19,34,2,96,613,623,673
6871,308,2285,10,19,35,1,19,613,96,673
6872,308,2285,11,19,35,2,19,676,623,736
6873,308,2285,12,19,35,3,421,743,623,803
6874,308,2286,12,19,36,1,19,743,421,803
6875,308,2286,13,19,36,2,411,808,623,868
6876,308,2287,13,19,37,1,20,808,411,868
6877,308,2287,14,19,37,2,214,873,623,933
6878,308,2288,14,19,38,1,19,873,214,933
6879,308,2288,15,19,38,2,26,936,623,996
6880,308,2289,15,19,39,1,19,936,26,996
6881,309,2289,1,19,39,2,19,24,623,84
6882,309,2289,2,19,39,3,455,91,623,151
6883,309,2290,2,19,40,1,19,91,455,151
6884,309,2290,3,19,40,2,477,154,623,214
6885,309,2291,3,19,41,1,19,154,477,214
6886,309,2291,4,19,41,2,519,219,623,279
6887,309,2292,4,19,42,1,19,219,519,279
6888,309,2292,5,19,42,2,375,284,623,344
6889,309,2293,5,19,43,1,19,284,375,344
6890,309,2293,6,19,43,2,254,351,623,411
6891,309,2294,6,19,44,1,19,351,254,411
6892,309,2294,7,19,44,2,242,416,623,476
6893,309,2295,7,19,45,1,19,416,242,476
6894,309,2295,8,19,45,2,132,479,623,539
6895,309,2296,8,19,46,1,19,479,132,539
6896,309,2296,9,19,46,2,26,544,623,604
6897,309,2297,9,19,47,1,19,544,26,604
6898,309,2297,10,19,47,2,42,612,623,672
6899,309,2298,10,19,48,1,19,612,42,672
6900,309,2298,11,19,48,2,19,675,623,735
6901,309,2298,12,19,48,3,342,742,623,802
6902,309,2299,12,19,49,1,19,742,342,802
6903,309,2299,13,19,49,2,27,805,623,865
6904,309,2300,13,19,50,1,19,805,27,865
6905,309,2300,14,19,50,2,27,870,623,930
6906,309,2301,14,19,51,1,19,870,27,930
6907,309,2301,15,19,51,2,27,937,623,997
6908,309,2302,15,19,52,1,19,937,27,997
6909,310,2302,1,19,52,2,50,25,623,85
6910,310,2303,1,19,53,1,19,25,50,85
6911,310,2303,2,19,53,2,196,90,623,150
6912,310,2304,2,19,54,1,19,90,196,150
6913,310,2304,3,19,54,2,39,157,623,217
6914,310,2305,3,19,55,1,19,157,39,217
6915,310,2305,4,19,55,2,27,222,623,282
6916,310,2306,4,19,56,1,19,222,27,282
6917,310,2306,5,19,56,2,110,287,623,347
6918,310,2307,5,19,57,1,19,287,110,347
6919,310,2307,6,19,57,2,456,350,623,410
6920,310,2308,6,19,58,1,19,350,456,410
6921,310,2308,7,19,58,2,19,415,623,475
6922,310,2308,8,19,58,3,19,482,623,542
6923,310,2308,9,19,58,4,287,547,623,607
6924,310,2309,9,19,59,1,19,547,287,607
6925,310,2309,10,19,59,2,26,611,623,671
6926,310,2310,10,19,60,1,19,611,26,671
6927,310,2310,11,19,60,2,19,678,623,738
6928,310,2310,12,19,60,3,286,741,623,801
6929,310,2311,12,19,61,1,19,741,286,801
6930,310,2311,13,19,61,2,135,808,623,868
6931,310,2312,13,19,62,1,19,808,135,868
6932,310,2312,14,19,62,2,26,871,623,931
6933,310,2313,14,19,63,1,19,871,26,931
6934,310,2313,15,19,63,2,26,938,623,998
6935,310,2314,15,19,64,1,19,938,26,998
6936,311,2314,1,19,64,2,19,24,623,84
6937,311,2314,2,19,64,3,181,89,623,149
6938,311,2315,2,19,65,1,19,89,181,149
6939,311,2315,3,19,65,2,19,154,623,214
6940,311,2315,4,19,65,3,493,221,623,281
6941,311,2316,4,19,66,1,27,221,493,281
6942,311,2317,4,19,67,1,19,221,27,281
6943,311,2317,5,19,67,2,27,284,623,344
6944,311,2318,5,19,68,1,19,284,27,344
6945,311,2318,6,19,68,2,19,351,623,411
6946,311,2318,7,19,68,3,511,416,623,476
6947,311,2319,7,19,69,1,19,416,511,476
6948,311,2319,8,19,69,2,514,481,623,541
6949,311,2320,8,19,70,1,73,481,514,541
6950,311,2321,8,19,71,1,19,481,73,541
6951,311,2321,9,19,71,2,121,546,623,606
6952,311,2322,9,19,72,1,19,546,121,606
6953,311,2322,10,19,72,2,202,610,623,670
6954,311,2323,10,19,73,1,19,610,202,670
6955,311,2323,11,19,73,2,19,675,623,735
6956,311,2323,12,19,73,3,325,740,623,800
6957,311,2324,12,19,74,1,19,740,325,800
6958,311,2324,13,19,74,2,378,805,623,865
6959,311,2325,13,19,75,1,19,805,378,865
6960,311,2325,14,19,75,2,19,872,623,932
6961,311,2325,15,19,75,3,27,937,623,997
6962,311,2326,15,19,76,1,19,937,27,997
6963,312,2326,1,19,76,2,19,27,623,87
6964,312,2326,2,19,76,3,226,92,623,152
6965,312,2327,2,19,77,1,19,92,226,152
6966,312,2327,3,19,77,2,244,157,623,217
6967,312,2328,3,19,78,1,19,157,244,217
6968,312,2328,4,19,78,2,379,220,623,280
6969,312,2329,4,19,79,1,19,220,379,280
6970,312,2329,5,19,79,2,442,287,623,347
6971,312,2330,5,19,80,1,118,287,442,347
6972,312,2331,5,19,81,1,19,287,118,347
6973,312,2331,6,19,81,2,196,350,623,410
6974,312,2332,6,19,82,1,19,350,196,410
6975,312,2332,7,19,82,2,279,415,623,475
6976,312,2333,7,19,83,1,19,415,279,475
6977,312,2333,8,19,83,2,372,482,623,542
6978,312,2334,8,19,84,1,26,482,372,542
6979,312,2335,8,19,85,1,19,482,26,542
6980,312,2335,9,19,85,2,211,547,623,607
6981,312,2336,9,19,86,1,19,547,211,607
6982,312,2336,10,19,86,2,417,613,623,673
6983,312,2337,10,19,87,1,19,613,417,673
6984,312,2337,11,19,87,2,448,676,623,736
6985,312,2338,11,19,88,1,176,676,448,736
6986,312,2339,11,19,89,1,19,676,176,736
6987,312,2339,12,19,89,2,543,741,623,801
6988,312,2340,12,19,90,1,19,741,543,801
6989,312,2340,13,19,90,2,540,806,623,866
6990,312,2341,13,19,91,1,336,806,540,866
6991,312,2342,13,19,92,1,25,806,336,866
6992,312,2343,13,19,93,1,19,806,25,866
6993,312,2343,14,19,93,2,68,871,623,931
6994,312,2344,14,19,94,1,19,871,68,931
6995,312,2344,15,19,94,2,352,936,623,996
6996,312,2345,15,19,95,1,26,936,352,996
6997,312,2346,15,19,96,1,19,936,26,996
6998,313,2346,1,19,96,2,19,26,623,86
6999,313,2346,2,19,96,3,529,91,623,151
7000,313,2347,2,19,97,1,19,91,529,151
7001,313,2347,3,19,97,2,444,154,623,214
7002,313,2348,3,19,98,1,19,154,444,214
7003,313,2348,4,19,98,2,132,219,518,279
7004,313,2349,4,20,1,1,120,219,132,279
7005,313,2349,5,20,1,2,26,298,616,358
7006,313,2349,6,20,1,3,19,356,623,416
7007,313,2349,7,20,1,4,541,423,623,483
7008,313,2350,7,20,2,1,179,423,541,483
7009,313,2351,7,20,3,1,19,423,179,483
7010,313,2351,8,20,3,2,509,488,623,548
7011,313,2352,8,20,4,1,27,488,509,548
7012,313,2353,8,20,5,1,19,488,27,548
7013,313,2353,9,20,5,2,291,553,623,613
7014,313,2354,9,20,6,1,19,553,291,613
7015,313,2354,10,20,6,2,210,620,623,680
7016,313,2355,10,20,7,1,19,620,210,680
7017,313,2355,11,20,7,2,329,683,623,743
7018,313,2356,11,20,8,1,19,683,329,743
7019,313,2356,12,20,8,2,485,750,623,810
7020,313,2357,12,20,9,1,177,750,485,810
7021,313,2358,12,20,10,1,19,750,177,810
7022,313,2358,13,20,10,2,19,815,623,875
7023,313,2358,14,20,10,3,371,880,623,940
7024,313,2359,14,20,11,1,93,880,371,940
7025,313,2360,14,20,12,1,19,880,93,940
7026,313,2360,15,20,12,2,27,946,623,1006
7027,313,2361,15,20,13,1,19,946,27,1006
7028,314,2361,1,20,13,2,251,25,623,85
7029,314,2362,1,20,14,1,19,25,251,85
7030,314,2362,2,20,14,2,191,90,623,150
7031,314,2363,2,20,15,1,19,90,191,150
7032,314,2363,3,20,15,2,195,157,623,217
7033,314,2364,3,20,16,1,19,157,195,217
7034,314,2364,4,20,16,2,282,220,623,280
7035,314,2365,4,20,17,1,25,220,282,280
7036,314,2366,4,20,18,1,19,220,25,280
7037,314,2366,5,20,18,2,19,285,623,345
7038,314,2366,6,20,18,3,446,350,623,410
7039,314,2367,6,20,19,1,236,350,446,410
7040,314,2368,6,20,20,1,19,350,236,410
7041,314,2368,7,20,20,2,507,417,623,477
7042,314,2369,7,20,21,1,26,417,507,477
7043,314,2370,7,20,22,1,19,417,26,477
7044,314,2370,8,20,22,2,19,482,623,542
7045,314,2370,9,20,22,3,509,547,623,607
7046,314,2371,9,20,23,1,223,547,509,607
7047,314,2372,9,20,24,1,19,547,223,607
7048,314,2372,10,20,24,2,529,611,623,671
7049,314,2373,10,20,25,1,271,611,529,671
7050,314,2374,10,20,26,1,91,611,271,671
7051,314,2375,10,20,27,1,19,611,91,671
7052,314,2375,11,20,27,2,402,678,623,738
7053,314,2376,11,20,28,1,237,678,402,738
7054,314,2377,11,20,29,1,19,678,237,738
7055,314,2377,12,20,29,2,521,741,623,801
7056,314,2378,12,20,30,1,385,741,521,801
7057,314,2379,12,20,31,1,219,741,385,801
7058,314,2380,12,20,32,1,26,741,219,801
7059,314,2381,12,20,33,1,19,741,26,801
7060,314,2381,13,20,33,2,382,808,623,868
7061,314,2382,13,20,34,1,172,808,382,868
7062,314,2383,13,20,35,1,19,808,172,868
7063,314,2383,14,20,35,2,506,873,623,933
7064,314,2384,14,20,36,1,153,873,506,933
7065,314,2385,14,20,37,1,19,873,153,933
7066,314,2385,15,20,37,2,379,938,623,998
7067,314,2386,15,20,38,1,26,938,379,998
7068,314,2387,15,20,39,1,19,938,26,998
7069,315,2387,1,20,39,2,19,26,623,86
7070,315,2387,2,20,39,3,19,91,623,151
7071,315,2387,3,20,39,4,292,156,623,216
7072,315,2388,3,20,40,1,19,156,292,216
7073,315,2388,4,20,40,2,19,221,623,281
7074,315,2388,5,20,40,3,19,284,623,344
7075,315,2388,6,20,40,4,19,351,623,411
7076,315,2388,7,20,40,5,501,414,623,474
7077,315,2389,7,20,41,1,262,414,501,474
7078,315,2390,7,20,42,1,19,414,262,474
7079,315,2390,8,20,42,2,392,479,623,539
7080,315,2391,8,20,43,1,102,479,392,539
7081,315,2392,8,20,44,1,19,479,102,539
7082,315,2392,9,20,44,2,260,546,623,606
7083,315,2393,9,20,45,1,19,546,260,606
7084,315,2393,10,20,45,2,331,612,623,672
7085,315,2394,10,20,46,1,19,612,331,672
7086,315,2394,11,20,46,2,498,675,623,735
7087,315,2395,11,20,47,1,19,675,498,735
7088,315,2395,12,20,47,2,19,742,623,802
7089,315,2395,13,20,47,3,373,807,623,867
7090,315,2396,13,20,48,1,19,807,373,867
7091,315,2396,14,20,48,2,461,870,623,930
7092,315,2397,14,20,49,1,215,870,461,930
7093,315,2398,14,20,50,1,19,870,215,930
7094,315,2398,15,20,50,2,334,935,623,995
7095,315,2399,15,20,51,1,26,935,334,995
7096,315,2400,15,20,52,1,19,935,26,995
7097,316,2400,1,20,52,2,27,25,623,85
7098,316,2401,1,20,53,1,19,25,27,85
7099,316,2401,2,20,53,2,19,92,623,152
7100,316,2401,3,20,53,3,27,157,623,217
7101,316,2402,3,20,54,1,19,157,27,217
7102,316,2402,4,20,54,2,81,220,623,280
7103,316,2403,4,20,55,1,19,220,81,280
7104,316,2403,5,20,55,2,129,287,623,347
7105,316,2404,5,20,56,1,19,287,129,347
7106,316,2404,6,20,56,2,342,350,623,410
7107,316,2405,6,20,57,1,19,350,342,410
7108,316,2405,7,20,57,2,435,415,623,475
7109,316,2406,7,20,58,1,19,415,435,475
7110,316,2406,8,20,58,2,157,480,623,540
7111,316,2407,8,20,59,1,19,480,157,540
7112,316,2407,9,20,59,2,222,545,623,605
7113,316,2408,9,20,60,1,19,545,222,605
7114,316,2408,10,20,60,2,450,611,623,671
7115,316,2409,10,20,61,1,19,611,450,671
7116,316,2409,11,20,61,2,180,678,623,738
7117,316,2410,11,20,62,1,19,678,180,738
7118,316,2410,12,20,62,2,349,743,623,803
7119,316,2411,12,20,63,1,19,743,349,803
7120,316,2411,13,20,63,2,26,806,623,866
7121,316,2412,13,20,64,1,19,806,26,866
7122,316,2412,14,20,64,2,27,871,623,931
7123,316,2413,14,20,65,1,19,871,27,931
7124,316,2413,15,20,65,2,26,938,623,998
7125,316,2414,15,20,66,1,19,938,26,998
7126,317,2414,1,20,66,2,19,24,623,84
7127,317,2414,2,20,66,3,470,91,623,151
7128,317,2415,2,20,67,1,145,91,470,151
7129,317,2416,2,20,68,1,19,91,145,151
7130,317,2416,3,20,68,2,416,154,623,214
7131,317,2417,3,20,69,1,19,154,416,214
7132,317,2417,4,20,69,2,160,219,623,279
7133,317,2418,4,20,70,1,19,219,160,279
7134,317,2418,5,20,70,2,216,284,623,344
7135,317,2419,5,20,71,1,19,284,216,344
7136,317,2419,6,20,71,2,19,351,623,411
7137,317,2419,7,20,71,3,19,414,623,474
7138,317,2419,8,20,71,4,249,481,623,541
7139,317,2420,8,20,72,1,19,481,249,541
7140,317,2420,9,20,72,2,19,544,623,604
7141,317,2420,10,20,72,3,273,610,623,670
7142,317,2421,10,20,73,1,19,610,273,670
7143,317,2421,11,20,73,2,26,677,623,737
7144,317,2422,11,20,74,1,19,677,26,737
7145,317,2422,12,20,74,2,19,742,623,802
7146,317,2422,13,20,74,3,479,805,623,865
7147,317,2423,13,20,75,1,19,805,479,865
7148,317,2423,14,20,75,2,349,872,623,932
7149,317,2424,14,20,76,1,19,872,349,932
7150,317,2424,15,20,76,2,29,937,623,997
7151,317,2425,15,20,77,1,19,937,29,997
7152,318,2425,1,20,77,2,19,25,623,85
7153,318,2425,2,20,77,3,28,90,623,150
7154,318,2426,2,20,78,1,19,90,28,150
7155,318,2426,3,20,78,2,28,155,623,215
7156,318,2427,3,20,79,1,19,155,28,215
7157,318,2427,4,20,79,2,242,220,623,280
7158,318,2428,4,20,80,1,19,220,242,280
7159,318,2428,5,20,80,2,19,285,623,345
7160,318,2428,6,20,80,3,234,352,623,412
7161,318,2429,6,20,81,1,19,352,234,412
7162,318,2429,7,20,81,2,19,417,623,477
7163,318,2429,8,20,81,3,217,480,623,540
7164,318,2430,8,20,82,1,19,480,217,540
7165,318,2430,9,20,82,2,166,545,623,605
7166,318,2431,9,20,83,1,19,545,166,605
7167,318,2431,10,20,83,2,346,613,623,673
7168,318,2432,10,20,84,1,19,613,346,673
7169,318,2432,11,20,84,2,258,678,623,738
7170,318,2433,11,20,85,1,19,678,258,738
7171,318,2433,12,20,85,2,107,741,623,801
7172,318,2434,12,20,86,1,19,741,107,801
7173,318,2434,13,20,86,2,19,808,623,868
7174,318,2434,14,20,86,3,19,873,623,933
7175,318,2434,15,20,86,4,28,938,623,998
7176,318,2435,15,20,87,1,19,938,28,998
7177,319,2435,1,20,87,2,19,24,623,84
7178,319,2435,2,20,87,3,192,89,623,149
7179,319,2436,2,20,88,1,19,89,192,149
7180,319,2436,3,20,88,2,68,156,623,216
7181,319,2437,3,20,89,1,19,156,68,216
7182,319,2437,4,20,89,2,26,219,623,279
7183,319,2438,4,20,90,1,19,219,26,279
7184,319,2438,5,20,90,2,19,284,623,344
7185,319,2438,6,20,90,3,171,349,623,409
7186,319,2439,6,20,91,1,19,349,171,409
7187,319,2439,7,20,91,2,176,416,623,476
7188,319,2440,7,20,92,1,19,416,176,476
7189,319,2440,8,20,92,2,345,481,623,541
7190,319,2441,8,20,93,1,27,481,345,541
7191,319,2442,8,20,94,1,19,481,27,541
7192,319,2442,9,20,94,2,19,546,623,606
7193,319,2442,10,20,94,3,75,610,623,670
7194,319,2443,10,20,95,1,19,610,75,670
7195,319,2443,11,20,95,2,345,675,623,735
7196,319,2444,11,20,96,1,19,675,345,735
7197,319,2444,12,20,96,2,19,742,623,802
7198,319,2444,13,20,96,3,462,807,623,867
