,page_number,index,line_number,sura_number,ayah_number,position,min_x,min_y,max_x,max_y
634,31,204,15,2,197,4,30,937,623,997
635,31,205,15,2,198,1,19,937,30,997
636,32,205,1,2,198,2,19,27,623,87
637,32,205,2,2,198,3,19,90,623,150
638,32,205,3,2,198,4,19,155,623,215
639,32,205,4,2,198,5,209,222,623,282
640,32,206,4,2,199,1,19,222,209,282
641,32,206,5,2,199,2,19,285,623,345
642,32,206,6,2,199,3,372,352,623,412
643,32,207,6,2,200,1,19,352,372,412
644,32,207,7,2,200,2,19,417,623,477
645,32,207,8,2,200,3,19,480,623,540
646,32,207,9,2,200,4,254,545,623,605
647,32,208,9,2,201,1,19,545,254,605
648,32,208,10,2,201,2,19,613,623,673
649,32,208,11,2,201,3,374,676,623,736
650,32,209,11,2,202,1,19,676,374,736
651,32,209,12,2,202,2,265,741,623,801
652,32,210,12,2,203,1,19,741,265,801
653,32,210,13,2,203,2,19,808,623,868
654,32,210,14,2,203,3,19,873,623,933
655,32,210,15,2,203,4,29,936,623,996
656,32,211,15,2,204,1,19,936,29,996
657,33,211,1,2,204,2,19,24,623,84
658,33,211,2,2,204,3,180,91,623,151
659,33,212,2,2,205,1,19,91,180,151
660,33,212,3,2,205,2,19,156,623,216
661,33,212,4,2,205,3,378,219,623,279
662,33,213,4,2,206,1,19,219,378,279
663,33,213,5,2,206,2,90,286,623,346
664,33,214,5,2,207,1,19,286,90,346
665,33,214,6,2,207,2,19,351,623,411
666,33,214,7,2,207,3,291,416,623,476
667,33,215,7,2,208,1,19,416,291,476
668,33,215,8,2,208,2,19,479,623,539
669,33,215,9,2,208,3,206,544,623,604
670,33,216,9,2,209,1,19,544,206,604
671,33,216,10,2,209,2,19,610,623,670
672,33,216,11,2,209,3,477,677,623,737
673,33,217,11,2,210,1,19,677,477,737
674,33,217,12,2,210,2,19,740,623,800
675,33,217,13,2,210,3,288,807,623,867
676,33,218,13,2,211,1,19,807,288,867
677,33,218,14,2,211,2,19,870,623,930
678,33,218,15,2,211,3,28,937,623,997
679,33,219,15,2,212,1,19,937,28,997
680,34,219,1,2,212,2,19,27,623,87
681,34,219,2,2,212,3,19,90,623,150
682,34,219,3,2,212,4,303,155,623,215
683,34,220,3,2,213,1,19,155,303,215
684,34,220,4,2,213,2,19,220,623,280
685,34,220,5,2,213,3,19,285,623,345
686,34,220,6,2,213,4,19,352,623,412
687,34,220,7,2,213,5,19,417,623,477
688,34,220,8,2,213,6,19,482,623,542
689,34,220,9,2,213,7,351,545,623,605
690,34,221,9,2,214,1,19,545,351,605
691,34,221,10,2,214,2,19,611,623,671
692,34,221,11,2,214,3,19,676,623,736
693,34,221,12,2,214,4,19,743,623,803
694,34,221,13,2,214,5,493,808,623,868
695,34,222,13,2,215,1,19,808,493,868
696,34,222,14,2,215,2,19,871,623,931
697,34,222,15,2,215,3,28,936,623,996
698,34,223,15,2,216,1,19,936,28,996
699,35,223,1,2,216,2,19,24,623,84
700,35,223,2,2,216,3,19,89,623,149
701,35,223,3,2,216,4,325,154,623,214
702,35,224,3,2,217,1,19,154,325,214
703,35,224,4,2,217,2,19,221,623,281
704,35,224,5,2,217,3,19,284,623,344
705,35,224,6,2,217,4,19,351,623,411
706,35,224,7,2,217,5,19,414,623,474
707,35,224,8,2,217,6,20,479,623,539
708,35,224,9,2,217,7,19,546,623,606
709,35,224,10,2,217,8,374,610,623,670
710,35,225,10,2,218,1,19,610,374,670
711,35,225,11,2,218,2,19,675,623,735
712,35,225,12,2,218,3,363,740,623,800
713,35,226,12,2,219,1,19,740,363,800
714,35,226,13,2,219,2,19,805,623,865
715,35,226,14,2,219,3,19,870,623,930
716,35,226,15,2,219,4,28,937,623,997
717,35,227,15,2,220,1,19,937,28,997
718,36,227,1,2,220,2,19,27,623,87
719,36,227,2,2,220,3,19,90,623,150
720,36,227,3,2,220,4,28,157,623,217
721,36,228,3,2,221,1,19,157,28,217
722,36,228,4,2,221,2,19,222,623,282
723,36,228,5,2,221,3,19,285,623,345
724,36,228,6,2,221,4,19,352,623,412
725,36,228,7,2,221,5,19,417,623,477
726,36,228,8,2,221,6,50,482,623,542
727,36,229,8,2,222,1,19,482,50,542
728,36,229,9,2,222,2,19,545,623,605
729,36,229,10,2,222,3,19,611,623,671
730,36,229,11,2,222,4,19,678,623,738
731,36,229,12,2,222,5,449,743,623,803
732,36,230,12,2,223,1,19,743,449,803
733,36,230,13,2,223,2,19,808,623,868
734,36,230,14,2,223,3,400,871,623,931
735,36,231,14,2,224,1,19,871,400,931
736,36,231,15,2,224,2,28,938,623,998
737,36,232,15,2,225,1,19,938,28,998
738,37,232,1,2,225,2,19,26,623,86
739,37,232,2,2,225,3,172,89,623,149
740,37,233,2,2,226,1,19,89,172,149
741,37,233,3,2,226,2,19,156,623,216
742,37,233,4,2,226,3,427,221,623,281
743,37,234,4,2,227,1,19,221,427,281
744,37,234,5,2,227,2,501,284,623,344
745,37,235,5,2,228,1,19,284,501,344
746,37,235,6,2,228,2,19,349,623,409
747,37,235,7,2,228,3,19,416,623,476
748,37,235,8,2,228,4,19,479,623,539
749,37,235,9,2,228,5,19,546,623,606
750,37,235,10,2,228,6,476,612,623,672
751,37,236,10,2,229,1,19,612,476,672
752,37,236,11,2,229,2,19,675,623,735
753,37,236,12,2,229,3,19,740,623,800
754,37,236,13,2,229,4,19,807,623,867
755,37,236,14,2,229,5,19,870,623,930
756,37,236,15,2,229,6,29,937,623,997
757,37,237,15,2,230,1,19,937,29,997
758,38,237,1,2,230,2,19,27,623,87
759,38,237,2,2,230,3,19,90,623,150
760,38,237,3,2,230,4,19,155,623,215
761,38,237,4,2,230,5,177,222,623,282
762,38,238,4,2,231,1,19,222,177,282
763,38,238,5,2,231,2,19,287,623,347
764,38,238,6,2,231,3,19,352,623,412
765,38,238,7,2,231,4,19,415,623,475
766,38,238,8,2,231,5,19,482,623,542
767,38,238,9,2,231,6,19,545,623,605
768,38,238,10,2,231,7,19,611,623,671
769,38,238,11,2,231,8,481,678,623,738
770,38,239,11,2,232,1,19,678,481,738
771,38,239,12,2,232,2,19,741,623,801
772,38,239,13,2,232,3,19,808,623,868
773,38,239,14,2,232,4,19,873,623,933
774,38,239,15,2,232,5,29,938,623,998
775,38,240,15,2,233,1,19,938,29,998
776,39,240,1,2,233,2,19,26,623,86
777,39,240,2,2,233,3,19,91,623,151
778,39,240,3,2,233,4,19,156,623,216
779,39,240,4,2,233,5,19,219,623,279
780,39,240,5,2,233,6,19,284,623,344
781,39,240,6,2,233,7,19,349,623,409
782,39,240,7,2,233,8,28,416,623,476
783,39,241,7,2,234,1,19,416,28,476
784,39,241,8,2,234,2,19,479,623,539
785,39,241,9,2,234,3,19,544,623,604
786,39,241,10,2,234,4,28,612,623,672
787,39,242,10,2,235,1,19,612,28,672
788,39,242,11,2,235,2,19,675,623,735
789,39,242,12,2,235,3,19,740,623,800
790,39,242,13,2,235,4,19,807,623,867
791,39,242,14,2,235,5,19,870,623,930
792,39,242,15,2,235,6,29,935,623,995
793,39,243,15,2,236,1,19,935,29,995
794,40,243,1,2,236,2,19,25,623,85
795,40,243,2,2,236,3,19,90,623,150
796,40,243,3,2,236,4,28,157,623,217
797,40,244,3,2,237,1,19,157,28,217
798,40,244,4,2,237,2,19,220,623,280
799,40,244,5,2,237,3,19,287,623,347
800,40,244,6,2,237,4,19,350,623,410
801,40,244,7,2,237,5,29,415,623,475
802,40,245,7,2,238,1,19,415,29,475
803,40,245,8,2,238,2,19,480,623,540
804,40,245,9,2,238,3,493,547,623,607
805,40,246,9,2,239,1,19,547,493,607
806,40,246,10,2,239,2,200,613,623,673
807,40,247,10,2,240,1,19,613,200,673
808,40,247,11,2,240,2,19,676,623,736
809,40,247,12,2,240,3,19,741,623,801
810,40,247,13,2,240,4,28,808,623,868
811,40,248,13,2,241,1,19,808,28,868
812,40,248,14,2,241,2,28,871,623,931
813,40,249,14,2,242,1,19,871,28,931
814,40,249,15,2,242,2,28,936,623,996
815,40,250,15,2,243,1,19,936,28,996
816,41,250,1,2,243,2,19,24,623,84
817,41,250,2,2,243,3,19,89,623,149
818,41,250,3,2,243,4,210,156,623,216
819,41,251,3,2,244,1,19,156,210,216
820,41,251,4,2,244,2,254,221,623,281
821,41,252,4,2,245,1,19,221,254,281
822,41,252,5,2,245,2,19,284,623,344
823,41,252,6,2,245,3,423,351,623,411
824,41,253,6,2,246,1,19,351,423,411
825,41,253,7,2,246,2,19,416,623,476
826,41,253,8,2,246,3,19,481,623,541
827,41,253,9,2,246,4,19,546,623,606
828,41,253,10,2,246,5,19,610,623,670
829,41,253,11,2,246,6,271,677,623,737
830,41,254,11,2,247,1,19,677,271,737
831,41,254,12,2,247,2,19,742,623,802
832,41,254,13,2,247,3,19,805,623,865
833,41,254,14,2,247,4,19,870,623,930
834,41,254,15,2,247,5,28,937,623,997
835,41,255,15,2,248,1,19,937,28,997
836,42,255,1,2,248,2,19,27,623,87
837,42,255,2,2,248,3,19,90,623,150
838,42,255,3,2,248,4,27,155,623,215
839,42,256,3,2,249,1,19,155,27,215
840,42,256,4,2,249,2,19,220,623,280
841,42,256,5,2,249,3,19,287,623,347
842,42,256,6,2,249,4,19,350,623,410
843,42,256,7,2,249,5,19,417,623,477
844,42,256,8,2,249,6,19,482,623,542
845,42,256,9,2,249,7,76,545,623,605
846,42,257,9,2,250,1,19,545,76,605
847,42,257,10,2,250,2,19,613,623,673
848,42,257,11,2,250,3,220,678,623,738
849,42,258,11,2,251,1,19,678,220,738
850,42,258,12,2,251,2,19,741,623,801
851,42,258,13,2,251,3,19,808,623,868
852,42,258,14,2,251,4,89,873,623,933
853,42,259,14,2,252,1,19,873,89,933
854,42,259,15,2,252,2,28,938,623,998
855,42,260,15,2,253,1,19,938,28,998
856,43,260,1,2,253,2,211,36,623,96
857,43,260,2,2,253,3,19,38,623,98
858,43,260,3,2,253,4,19,103,623,163
859,43,260,4,2,253,5,19,166,623,226
860,43,260,5,2,253,6,19,231,623,291
861,43,260,6,2,253,7,19,298,623,358
862,43,260,7,2,253,8,294,361,623,421
863,43,261,7,2,254,1,19,361,294,421
864,43,261,8,2,254,2,19,428,623,488
865,43,261,9,2,254,3,244,491,623,551
866,43,262,9,2,255,1,19,491,244,551
867,43,262,10,2,255,2,19,557,623,617
868,43,262,11,2,255,3,19,622,623,682
869,43,262,12,2,255,4,19,687,623,747
870,43,262,13,2,255,5,19,754,623,814
871,43,262,14,2,255,6,407,819,623,879
872,43,263,14,2,256,1,19,819,407,879
873,43,263,15,2,256,2,19,884,623,944
874,43,263,16,2,256,3,28,947,623,1007
875,43,264,16,2,257,1,19,947,28,1007
876,44,264,1,2,257,2,19,27,623,87
877,44,264,2,2,257,3,19,92,623,152
878,44,264,3,2,257,4,28,157,623,217
879,44,265,3,2,258,1,19,157,28,217
880,44,265,4,2,258,2,19,220,623,280
881,44,265,5,2,258,3,19,287,623,347
882,44,265,6,2,258,4,19,350,623,410
883,44,265,7,2,258,5,19,417,623,477
884,44,265,8,2,258,6,292,482,623,542
885,44,266,8,2,259,1,19,482,292,542
886,44,266,9,2,259,2,19,547,623,607
887,44,266,10,2,259,3,19,611,623,671
888,44,266,11,2,259,4,19,676,623,736
889,44,266,12,2,259,5,19,741,623,801
890,44,266,13,2,259,6,19,808,623,868
891,44,266,14,2,259,7,19,871,623,931
892,44,266,15,2,259,8,31,936,623,996
893,44,267,15,2,260,1,19,936,31,996
894,45,267,1,2,260,2,19,26,623,86
895,45,267,2,2,260,3,19,89,623,149
896,45,267,3,2,260,4,19,156,623,216
897,45,267,4,2,260,5,19,219,623,279
898,45,267,5,2,260,6,493,284,623,344
899,45,268,5,2,261,1,19,284,493,344
900,45,268,6,2,261,2,19,351,623,411
901,45,268,7,2,261,3,104,414,623,474
902,45,269,7,2,262,1,19,414,104,474
903,45,269,8,2,262,2,19,479,623,539
904,45,269,9,2,262,3,19,544,623,604
905,45,269,10,2,262,4,434,610,623,670
906,45,270,10,2,263,1,19,610,434,670
907,45,270,11,2,263,2,243,675,623,735
908,45,271,11,2,264,1,19,675,243,735
909,45,271,12,2,264,2,19,740,623,800
910,45,271,13,2,264,3,19,807,623,867
911,45,271,14,2,264,4,19,870,623,930
912,45,271,15,2,264,5,28,937,623,997
913,45,272,15,2,265,1,19,937,28,997
914,46,272,1,2,265,2,19,25,623,85
915,46,272,2,2,265,3,19,90,623,150
916,46,272,3,2,265,4,19,157,623,217
917,46,272,4,2,265,5,377,222,623,282
918,46,273,4,2,266,1,19,222,377,282
919,46,273,5,2,266,2,19,287,623,347
920,46,273,6,2,266,3,19,350,623,410
921,46,273,7,2,266,4,19,417,623,477
922,46,273,8,2,266,5,323,482,623,542
923,46,274,8,2,267,1,19,482,323,542
924,46,274,9,2,267,2,19,545,623,605
925,46,274,10,2,267,3,19,611,623,671
926,46,274,11,2,267,4,29,676,623,736
927,46,275,11,2,268,1,19,676,29,736
928,46,275,12,2,268,2,19,743,623,803
929,46,275,13,2,268,3,29,808,623,868
930,46,276,13,2,269,1,19,808,29,868
931,46,276,14,2,269,2,19,873,623,933
932,46,276,15,2,269,3,29,938,623,998
933,46,277,15,2,270,1,19,938,29,998
934,47,277,1,2,270,2,19,26,623,86
935,47,277,2,2,270,3,28,91,623,151
936,47,278,2,2,271,1,19,91,28,151
937,47,278,3,2,271,2,19,154,623,214
938,47,278,4,2,271,3,19,219,623,279
939,47,278,5,2,271,4,101,284,623,344
940,47,279,5,2,272,1,19,284,101,344
941,47,279,6,2,272,2,19,351,623,411
942,47,279,7,2,272,3,19,416,623,476
943,47,279,8,2,272,4,19,481,623,541
944,47,279,9,2,272,5,349,546,623,606
945,47,280,9,2,273,1,19,546,349,606
946,47,280,10,2,273,2,19,612,623,672
947,47,280,11,2,273,3,19,677,623,737
948,47,280,12,2,273,4,19,740,623,800
949,47,280,13,2,273,5,322,805,623,865
950,47,281,13,2,274,1,19,805,322,865
951,47,281,14,2,274,2,19,872,623,932
952,47,281,15,2,274,3,28,937,623,997
953,47,282,15,2,275,1,19,937,28,997
954,48,282,1,2,275,2,19,25,623,85
955,48,282,2,2,275,3,19,90,623,150
956,48,282,3,2,275,4,19,157,623,217
957,48,282,4,2,275,5,19,220,623,280
958,48,282,5,2,275,6,29,285,623,345
959,48,283,5,2,276,1,19,285,29,345
960,48,283,6,2,276,2,19,352,623,412
961,48,283,7,2,276,3,456,415,623,475
962,48,284,7,2,277,1,19,415,456,475
963,48,284,8,2,277,2,19,482,623,542
964,48,284,9,2,277,3,272,545,623,605
965,48,285,9,2,278,1,19,545,272,605
966,48,285,10,2,278,2,75,611,623,671
967,48,286,10,2,279,1,19,611,75,671
968,48,286,11,2,279,2,19,676,623,736
969,48,286,12,2,279,3,77,743,623,803
970,48,287,12,2,280,1,19,743,77,803
971,48,287,13,2,280,2,19,808,623,868
972,48,287,14,2,280,3,338,871,623,931
973,48,288,14,2,281,1,19,871,338,931
974,48,288,15,2,281,2,28,936,623,996
975,48,289,15,2,282,1,19,936,28,996
976,49,289,1,2,282,2,19,24,623,84
977,49,289,2,2,282,3,19,89,623,149
978,49,289,3,2,282,4,19,156,623,216
979,49,289,4,2,282,5,19,219,623,279
980,49,289,5,2,282,6,19,286,623,346
981,49,289,6,2,282,7,19,351,623,411
982,49,289,7,2,282,8,19,416,623,476
983,49,289,8,2,282,9,19,479,623,539
984,49,289,9,2,282,10,19,546,623,606
985,49,289,10,2,282,11,19,612,623,672
986,49,289,11,2,282,12,19,675,623,735
987,49,289,12,2,282,13,19,740,623,800
988,49,289,13,2,282,14,19,807,623,867
989,49,289,14,2,282,15,19,872,623,932
990,49,289,15,2,282,16,29,935,623,995
991,49,290,15,2,283,1,19,935,29,995
992,50,290,1,2,283,2,19,25,623,85
993,50,290,2,2,283,3,19,92,623,152
994,50,290,3,2,283,4,19,155,623,215
995,50,290,4,2,283,5,360,220,623,280
996,50,291,4,2,284,1,19,220,360,280
997,50,291,5,2,284,2,19,287,623,347
998,50,291,6,2,284,3,19,350,623,410
999,50,291,7,2,284,4,434,415,623,475
1000,50,292,7,2,285,1,19,415,434,475
1001,50,292,8,2,285,2,19,480,623,540
1002,50,292,9,2,285,3,19,545,623,605
1003,50,292,10,2,285,4,260,611,623,671
1004,50,293,10,2,286,1,19,611,260,671
1005,50,293,11,2,286,2,19,678,623,738
1006,50,293,12,2,286,3,19,741,623,801
1007,50,293,13,2,286,4,19,808,623,868
1008,50,293,14,2,286,5,19,873,623,933
1009,50,293,15,2,286,6,85,938,566,998
1010,50,294,15,3,1,1,73,938,85,998
1011,51,294,1,3,1,2,27,36,615,96
1012,51,294,2,3,1,3,19,97,623,157
1013,51,294,3,3,1,4,545,164,623,224
1014,51,295,3,3,2,1,218,164,545,224
1015,51,296,3,3,3,1,19,164,218,224
1016,51,296,4,3,3,2,28,229,623,289
1017,51,297,4,3,4,1,19,229,28,289
1018,51,297,5,3,4,2,19,294,623,354
1019,51,297,6,3,4,3,28,361,623,421
1020,51,298,6,3,5,1,19,361,28,421
1021,51,298,7,3,5,2,27,426,623,486
1022,51,299,7,3,6,1,19,426,27,486
1023,51,299,8,3,6,2,19,491,623,551
1024,51,299,9,3,6,3,388,554,623,614
1025,51,300,9,3,7,1,19,554,388,614
1026,51,300,10,3,7,2,19,619,623,679
1027,51,300,11,3,7,3,19,686,623,746
1028,51,300,12,3,7,4,19,749,623,809
1029,51,300,13,3,7,5,19,815,623,875
1030,51,300,14,3,7,6,295,882,623,942
1031,51,301,14,3,8,1,19,882,295,942
1032,51,301,15,3,8,2,28,947,623,1007
1033,51,302,15,3,9,1,19,947,28,1007
1034,52,302,1,3,9,2,19,25,623,85
1035,52,302,2,3,9,3,489,92,623,152
1036,52,303,2,3,10,1,19,92,489,152
1037,52,303,3,3,10,2,94,157,623,217
1038,52,304,3,3,11,1,19,157,94,217
1039,52,304,4,3,11,2,19,220,623,280
1040,52,304,5,3,11,3,202,287,623,347
1041,52,305,5,3,12,1,19,287,202,347
1042,52,305,6,3,12,2,101,350,623,410
1043,52,306,6,3,13,1,19,350,101,410
1044,52,306,7,3,13,2,19,415,623,475
1045,52,306,8,3,13,3,19,482,623,542
1046,52,306,9,3,13,4,80,547,623,607
1047,52,307,9,3,14,1,19,547,80,607
1048,52,307,10,3,14,2,19,613,623,673
1049,52,307,11,3,14,3,19,678,623,738
1050,52,307,12,3,14,4,19,741,623,801
1051,52,307,13,3,14,5,501,808,623,868
1052,52,308,13,3,15,1,19,808,501,868
1053,52,308,14,3,15,2,19,873,623,933
1054,52,308,15,3,15,3,29,938,623,998
1055,52,309,15,3,16,1,19,938,29,998
1056,53,309,1,3,16,2,19,24,623,84
1057,53,309,2,3,16,3,413,91,623,151
1058,53,310,2,3,17,1,19,91,413,151
1059,53,310,3,3,17,2,173,156,623,216
1060,53,311,3,3,18,1,19,156,173,216
1061,53,311,4,3,18,2,19,221,623,281
1062,53,311,5,3,18,3,258,286,623,346
1063,53,312,5,3,19,1,19,286,258,346
1064,53,312,6,3,19,2,19,351,623,411
1065,53,312,7,3,19,3,19,414,623,474
1066,53,312,8,3,19,4,304,481,623,541
1067,53,313,8,3,20,1,19,481,304,541
1068,53,313,9,3,20,2,19,544,623,604
1069,53,313,10,3,20,3,19,610,623,670
1070,53,313,11,3,20,4,63,677,623,737
1071,53,314,11,3,21,1,19,677,63,737
1072,53,314,12,3,21,2,19,740,623,800
1073,53,314,13,3,21,3,19,805,623,865
1074,53,314,14,3,21,4,297,872,623,932
1075,53,315,14,3,22,1,19,872,297,932
1076,53,315,15,3,22,2,29,937,623,997
1077,53,316,15,3,23,1,19,937,29,997
1078,54,316,1,3,23,2,19,27,623,87
1079,54,316,2,3,23,3,27,90,623,150
1080,54,317,2,3,24,1,19,90,27,150
1081,54,317,3,3,24,2,19,155,623,215
1082,54,317,4,3,24,3,300,220,623,280
1083,54,318,4,3,25,1,19,220,300,280
1084,54,318,5,3,25,2,27,287,623,347
1085,54,319,5,3,26,1,19,287,27,347
1086,54,319,6,3,26,2,19,352,623,412
1087,54,319,7,3,26,3,19,415,623,475
1088,54,319,8,3,26,4,344,480,623,540
1089,54,320,8,3,27,1,19,480,344,540
1090,54,320,9,3,27,2,19,547,623,607
1091,54,320,10,3,27,3,234,611,623,671
1092,54,321,10,3,28,1,19,611,234,671
1093,54,321,11,3,28,2,19,676,623,736
1094,54,321,12,3,28,3,19,743,623,803
1095,54,321,13,3,28,4,111,806,623,866
1096,54,322,13,3,29,1,19,806,111,866
1097,54,322,14,3,29,2,19,871,623,931
1098,54,322,15,3,29,3,28,938,623,998
1099,54,323,15,3,30,1,19,938,28,998
1100,55,323,1,3,30,2,19,24,623,84
1101,55,323,2,3,30,3,19,91,623,151
1102,55,323,3,3,30,4,328,156,623,216
1103,55,324,3,3,31,1,19,156,328,216
1104,55,324,4,3,31,2,66,221,623,281
1105,55,325,4,3,32,1,19,221,66,281
1106,55,325,5,3,32,2,26,286,623,346
1107,55,326,5,3,33,1,19,286,26,346
1108,55,326,6,3,33,2,19,351,623,411
1109,55,326,7,3,33,3,483,416,623,476
1110,55,327,7,3,34,1,28,416,483,476
1111,55,328,7,3,35,1,19,416,28,476
1112,55,328,8,3,35,2,19,479,623,539
1113,55,328,9,3,35,3,149,544,623,604
1114,55,329,9,3,36,1,19,544,149,604
1115,55,329,10,3,36,2,19,612,623,672
1116,55,329,11,3,36,3,19,677,623,737
1117,55,329,12,3,36,4,235,742,623,802
1118,55,330,12,3,37,1,19,742,235,802
1119,55,330,13,3,37,2,19,807,623,867
1120,55,330,14,3,37,3,19,870,623,930
1121,55,330,15,3,37,4,26,935,623,995
1122,55,331,15,3,38,1,19,935,26,995
1123,56,331,1,3,38,2,19,27,623,87
1124,56,331,2,3,38,3,293,92,623,152
1125,56,332,2,3,39,1,19,92,293,152
1126,56,332,3,3,39,2,19,157,623,217
1127,56,332,4,3,39,3,113,222,623,282
1128,56,333,4,3,40,1,19,222,113,282
1129,56,333,5,3,40,2,19,285,623,345
1130,56,333,6,3,40,3,303,350,623,410
1131,56,334,6,3,41,1,19,350,303,410
1132,56,334,7,3,41,2,19,417,623,477
1133,56,334,8,3,41,3,235,480,623,540
1134,56,335,8,3,42,1,19,480,235,540
1135,56,335,9,3,42,2,19,545,623,605
1136,56,335,10,3,42,3,416,613,623,673
1137,56,336,10,3,43,1,19,613,416,673
1138,56,336,11,3,43,2,440,676,623,736
1139,56,337,11,3,44,1,19,676,440,736
1140,56,337,12,3,44,2,19,741,623,801
1141,56,337,13,3,44,3,286,808,623,868
1142,56,338,13,3,45,1,19,808,286,868
1143,56,338,14,3,45,2,19,871,623,931
1144,56,338,15,3,45,3,29,936,623,996
1145,56,339,15,3,46,1,19,936,29,996
1146,57,339,1,3,46,2,88,24,623,84
1147,57,340,1,3,47,1,19,24,88,84
1148,57,340,2,3,47,2,19,89,623,149
1149,57,340,3,3,47,3,27,156,623,216
1150,57,341,3,3,48,1,19,156,27,216
1151,57,341,4,3,48,2,136,221,623,281
1152,57,342,4,3,49,1,19,221,136,281
1153,57,342,5,3,49,2,19,286,623,346
1154,57,342,6,3,49,3,19,351,623,411
1155,57,342,7,3,49,4,19,414,623,474
1156,57,342,8,3,49,5,19,481,623,541
1157,57,342,9,3,49,6,299,544,623,604
1158,57,343,9,3,50,1,19,544,299,604
1159,57,343,10,3,50,2,19,610,623,670
1160,57,343,11,3,50,3,209,677,623,737
1161,57,344,11,3,51,1,19,677,209,737
1162,57,344,12,3,51,2,269,742,623,802
1163,57,345,12,3,52,1,19,742,269,802
1164,57,345,13,3,52,2,19,807,623,867
1165,57,345,14,3,52,3,125,870,623,930
1166,57,346,14,3,53,1,19,870,125,930
1167,57,346,15,3,53,2,28,937,623,997
1168,57,347,15,3,54,1,19,937,28,997
1169,58,347,1,3,54,2,148,27,623,87
1170,58,348,1,3,55,1,19,27,148,87
1171,58,348,2,3,55,2,19,92,623,152
1172,58,348,3,3,55,3,19,155,623,215
1173,58,348,4,3,55,4,19,222,623,282
1174,58,348,5,3,55,5,404,285,623,345
1175,58,349,5,3,56,1,19,285,404,345
1176,58,349,6,3,56,2,79,352,623,412
1177,58,350,6,3,57,1,19,352,79,412
1178,58,350,7,3,57,2,19,415,623,475
1179,58,350,8,3,57,3,348,482,623,542
1180,58,351,8,3,58,1,19,482,348,542
1181,58,351,9,3,58,2,436,547,623,607
1182,58,352,9,3,59,1,19,547,436,607
1183,58,352,10,3,59,2,229,611,623,671
1184,58,353,10,3,60,1,19,611,229,671
1185,58,353,11,3,60,2,376,678,623,738
1186,58,354,11,3,61,1,19,678,376,738
1187,58,354,12,3,61,2,19,743,623,803
1188,58,354,13,3,61,3,19,808,623,868
1189,58,354,14,3,61,4,413,871,623,931
1190,58,355,14,3,62,1,19,871,413,931
1191,58,355,15,3,62,2,29,936,623,996
1192,58,356,15,3,63,1,19,936,29,996
1193,59,356,1,3,63,2,144,26,623,86
1194,59,357,1,3,64,1,19,26,144,86
1195,59,357,2,3,64,2,19,89,623,149
1196,59,357,3,3,64,3,19,154,623,214
1197,59,357,4,3,64,4,27,219,623,279
1198,59,358,4,3,65,1,19,219,27,279
1199,59,358,5,3,65,2,19,286,623,346
1200,59,358,6,3,65,3,105,351,623,411
1201,59,359,6,3,66,1,19,351,105,411
1202,59,359,7,3,66,2,19,414,623,474
1203,59,359,8,3,66,3,19,479,623,539
1204,59,359,9,3,66,4,445,544,623,604
1205,59,360,9,3,67,1,19,544,445,604
1206,59,360,10,3,67,2,28,610,623,670
1207,59,361,10,3,68,1,19,610,28,670
1208,59,361,11,3,68,2,19,677,623,737
1209,59,361,12,3,68,3,28,742,623,802
1210,59,362,12,3,69,1,19,742,28,802
1211,59,362,13,3,69,2,19,805,623,865
1212,59,362,14,3,69,3,103,872,623,932
1213,59,363,14,3,70,1,19,872,103,932
1214,59,363,15,3,70,2,28,937,623,997
1215,59,364,15,3,71,1,19,937,28,997
1216,60,364,1,3,71,2,19,27,623,87
1217,60,364,2,3,71,3,433,90,623,150
1218,60,365,2,3,72,1,19,90,433,150
1219,60,365,3,3,72,2,19,155,623,215
1220,60,365,4,3,72,3,482,220,623,280
1221,60,366,4,3,73,1,19,220,482,280
1222,60,366,5,3,73,2,19,287,623,347
1223,60,366,6,3,73,3,19,352,623,412
1224,60,366,7,3,73,4,380,415,623,475
1225,60,367,7,3,74,1,19,415,380,475
1226,60,367,8,3,74,2,375,482,623,542
1227,60,368,8,3,75,1,19,482,375,542
1228,60,368,9,3,75,2,19,547,623,607
1229,60,368,10,3,75,3,19,611,623,671
1230,60,368,11,3,75,4,19,678,623,738
1231,60,368,12,3,75,5,454,741,623,801
1232,60,369,12,3,76,1,19,741,454,801
1233,60,369,13,3,76,2,479,806,623,866
1234,60,370,13,3,77,1,19,806,479,866
1235,60,370,14,3,77,2,19,871,623,931
1236,60,370,15,3,77,3,27,938,623,998
1237,60,371,15,3,78,1,19,938,27,998
1238,61,371,1,3,78,2,19,24,623,84
1239,61,371,2,3,78,3,19,91,623,151
1240,61,371,3,3,78,4,19,156,623,216
1241,61,371,4,3,78,5,432,219,623,279
1242,61,372,4,3,79,1,19,219,432,279
1243,61,372,5,3,79,2,19,284,623,344
1244,61,372,6,3,79,3,19,351,623,411
1245,61,372,7,3,79,4,315,416,623,476
1246,61,373,7,3,80,1,19,416,315,476
1247,61,373,8,3,80,2,19,481,623,541
1248,61,373,9,3,80,3,400,544,623,604
1249,61,374,9,3,81,1,19,544,400,604
1250,61,374,10,3,81,2,19,612,623,672
1251,61,374,11,3,81,3,19,675,623,735
1252,61,374,12,3,81,4,19,742,623,802
1253,61,374,13,3,81,5,396,805,623,865
1254,61,375,13,3,82,1,19,805,396,865
1255,61,375,14,3,82,2,459,870,623,930
